bmi_percentile,physical_activity_days_code,computer_use_code,sleep_code,sex_code,age_code,survey_weight,physical_activity_days,computer_use_hours,sleep_hours,female,sex_label,age_years_approx
69.91124718,1.0,1.0,4.0,1.0,5.0,0.1101,0.0,0.0,7.0,0.0,Male,16.0
99.59063938,1.0,4.0,5.0,1.0,5.0,0.1101,0.0,2.0,8.0,0.0,Male,16.0
97.97137049,4.0,2.0,4.0,1.0,7.0,0.1101,3.0,0.5,7.0,0.0,Male,18.0
99.63902042,4.0,2.0,7.0,1.0,5.0,0.1101,3.0,0.5,10.0,0.0,Male,16.0
53.94181341,8.0,5.0,5.0,1.0,6.0,0.1101,7.0,3.0,8.0,0.0,Male,17.0
41.98150796,7.0,2.0,6.0,1.0,6.0,0.1101,6.0,0.5,9.0,0.0,Male,17.0
68.38112974,2.0,3.0,5.0,2.0,4.0,0.2268,1.0,1.0,8.0,1.0,Female,15.0
53.24794021,1.0,5.0,5.0,2.0,4.0,0.2268,0.0,3.0,8.0,1.0,Female,15.0
88.08579404,2.0,7.0,4.0,2.0,7.0,0.2268,1.0,5.0,7.0,1.0,Female,18.0
99.6063196,4.0,5.0,5.0,2.0,5.0,0.2268,3.0,3.0,8.0,1.0,Female,16.0
81.83304224,2.0,1.0,1.0,2.0,4.0,0.2268,1.0,0.0,4.0,1.0,Female,15.0
87.89933447,8.0,7.0,5.0,2.0,6.0,0.2268,7.0,5.0,8.0,1.0,Female,17.0
58.167767,6.0,3.0,3.0,2.0,5.0,0.2268,5.0,1.0,6.0,1.0,Female,16.0
99.82303067,1.0,1.0,4.0,2.0,5.0,0.2268,0.0,0.0,7.0,1.0,Female,16.0
99.33064261,2.0,1.0,3.0,2.0,4.0,0.2268,1.0,0.0,6.0,1.0,Female,15.0
87.19251087,2.0,7.0,3.0,1.0,5.0,0.1352,1.0,5.0,6.0,0.0,Male,16.0
60.68536372,2.0,1.0,4.0,1.0,4.0,0.1352,1.0,0.0,7.0,0.0,Male,15.0
69.83564514,8.0,7.0,6.0,1.0,7.0,0.1352,7.0,5.0,9.0,0.0,Male,18.0
99.43031637,1.0,4.0,4.0,1.0,4.0,0.1352,0.0,2.0,7.0,0.0,Male,15.0
81.57298816,7.0,1.0,5.0,1.0,5.0,0.1352,6.0,0.0,8.0,0.0,Male,16.0
66.2563695,8.0,1.0,2.0,1.0,6.0,0.1352,7.0,0.0,5.0,0.0,Male,17.0
66.72581086,1.0,6.0,2.0,1.0,5.0,0.1352,0.0,4.0,5.0,0.0,Male,16.0
96.24926485,2.0,5.0,6.0,1.0,5.0,0.1352,1.0,3.0,9.0,0.0,Male,16.0
81.37544358,3.0,3.0,6.0,1.0,5.0,0.1352,2.0,1.0,9.0,0.0,Male,16.0
62.34594798,3.0,4.0,4.0,1.0,5.0,0.1352,2.0,2.0,7.0,0.0,Male,16.0
56.79061795,4.0,4.0,1.0,1.0,5.0,0.1352,3.0,2.0,4.0,0.0,Male,16.0
94.86641154,6.0,5.0,4.0,2.0,4.0,0.2139,5.0,3.0,7.0,1.0,Female,15.0
94.63280144,8.0,7.0,7.0,2.0,5.0,0.2139,7.0,5.0,10.0,1.0,Female,16.0
62.18674919,8.0,7.0,6.0,1.0,5.0,0.1352,7.0,5.0,9.0,0.0,Male,16.0
99.029963,1.0,3.0,7.0,1.0,5.0,0.3948,0.0,1.0,10.0,0.0,Male,16.0
94.82910931,1.0,1.0,3.0,1.0,4.0,0.3948,0.0,0.0,6.0,0.0,Male,15.0
45.1520129,1.0,1.0,3.0,2.0,6.0,0.2139,0.0,0.0,6.0,1.0,Female,17.0
98.00079597,6.0,4.0,5.0,2.0,5.0,0.2139,5.0,2.0,8.0,1.0,Female,16.0
45.71374899,5.0,7.0,6.0,2.0,4.0,0.2139,4.0,5.0,9.0,1.0,Female,15.0
93.56042966,5.0,3.0,1.0,2.0,4.0,0.2139,4.0,1.0,4.0,1.0,Female,15.0
72.13833601,2.0,1.0,4.0,2.0,5.0,0.2139,1.0,0.0,7.0,1.0,Female,16.0
96.73596955,1.0,6.0,4.0,2.0,4.0,0.2139,0.0,4.0,7.0,1.0,Female,15.0
98.18278369,8.0,5.0,6.0,2.0,5.0,0.2139,7.0,3.0,9.0,1.0,Female,16.0
99.70193491,1.0,1.0,5.0,2.0,4.0,0.2139,0.0,0.0,8.0,1.0,Female,15.0
3.163642944,5.0,2.0,2.0,2.0,6.0,0.2139,4.0,0.5,5.0,1.0,Female,17.0
98.50377245,1.0,1.0,1.0,1.0,7.0,0.0795,0.0,0.0,4.0,0.0,Male,18.0
96.75003092,5.0,1.0,3.0,1.0,6.0,0.1101,4.0,0.0,6.0,0.0,Male,17.0
94.0529025,1.0,4.0,4.0,1.0,5.0,0.1101,0.0,2.0,7.0,0.0,Male,16.0
5.451864664,2.0,3.0,5.0,1.0,7.0,0.1101,1.0,1.0,8.0,0.0,Male,18.0
42.92399714,1.0,3.0,4.0,1.0,6.0,0.1101,0.0,1.0,7.0,0.0,Male,17.0
87.19251087,1.0,1.0,3.0,1.0,5.0,0.1101,0.0,0.0,6.0,0.0,Male,16.0
10.51649662,1.0,4.0,3.0,1.0,5.0,0.1101,0.0,2.0,6.0,0.0,Male,16.0
85.0778139,1.0,4.0,2.0,1.0,7.0,0.1101,0.0,2.0,5.0,0.0,Male,18.0
3.662930843,2.0,1.0,4.0,1.0,7.0,0.1101,1.0,0.0,7.0,0.0,Male,18.0
30.70445124,1.0,1.0,6.0,1.0,5.0,0.1101,0.0,0.0,9.0,0.0,Male,16.0
97.36937997,3.0,4.0,3.0,2.0,6.0,0.1305,2.0,2.0,6.0,1.0,Female,17.0
55.79291405,1.0,7.0,2.0,2.0,6.0,0.1305,0.0,5.0,5.0,1.0,Female,17.0
99.18517569,8.0,1.0,4.0,2.0,7.0,0.1305,7.0,0.0,7.0,1.0,Female,18.0
12.85383669,8.0,2.0,3.0,2.0,5.0,0.1305,7.0,0.5,6.0,1.0,Female,16.0
99.71425149,3.0,6.0,5.0,2.0,6.0,0.0408,2.0,4.0,8.0,1.0,Female,17.0
97.43758591,4.0,2.0,5.0,2.0,6.0,0.1305,3.0,0.5,8.0,1.0,Female,17.0
44.87060316,8.0,6.0,2.0,2.0,6.0,0.1305,7.0,4.0,5.0,1.0,Female,17.0
8.365350142,4.0,2.0,3.0,2.0,5.0,0.1305,3.0,0.5,6.0,1.0,Female,16.0
87.52975421,7.0,2.0,5.0,2.0,7.0,0.1305,6.0,0.5,8.0,1.0,Female,18.0
50.73854356,8.0,5.0,5.0,2.0,4.0,0.2139,7.0,3.0,8.0,1.0,Female,15.0
93.42294073,2.0,3.0,3.0,2.0,4.0,0.2139,1.0,1.0,6.0,1.0,Female,15.0
96.34581803,6.0,2.0,4.0,1.0,4.0,0.3948,5.0,0.5,7.0,0.0,Male,15.0
70.31917473,1.0,6.0,7.0,1.0,4.0,0.3948,0.0,4.0,10.0,0.0,Male,15.0
54.73177724,5.0,2.0,3.0,1.0,5.0,0.1352,4.0,0.5,6.0,0.0,Male,16.0
26.58404874,1.0,6.0,6.0,1.0,5.0,0.1352,0.0,4.0,9.0,0.0,Male,16.0
63.79127104,5.0,1.0,4.0,1.0,4.0,0.1352,4.0,0.0,7.0,0.0,Male,15.0
72.79561651,8.0,1.0,2.0,1.0,5.0,0.1352,7.0,0.0,5.0,0.0,Male,16.0
85.86746891,1.0,5.0,5.0,1.0,4.0,0.1352,0.0,3.0,8.0,0.0,Male,15.0
80.2165365,7.0,4.0,5.0,1.0,5.0,0.1352,6.0,2.0,8.0,0.0,Male,16.0
89.11420121,8.0,7.0,4.0,2.0,5.0,0.2268,7.0,5.0,7.0,1.0,Female,16.0
94.58699394,6.0,3.0,5.0,2.0,4.0,0.2268,5.0,1.0,8.0,1.0,Female,15.0
99.70557144,8.0,1.0,4.0,2.0,5.0,0.2268,7.0,0.0,7.0,1.0,Female,16.0
43.08896674,1.0,2.0,2.0,2.0,5.0,0.2268,0.0,0.5,5.0,1.0,Female,16.0
74.34578782,1.0,2.0,5.0,1.0,5.0,0.1352,0.0,0.5,8.0,0.0,Male,16.0
76.56851833,1.0,7.0,5.0,1.0,4.0,0.1352,0.0,5.0,8.0,0.0,Male,15.0
80.25071672,1.0,2.0,2.0,1.0,7.0,0.0795,0.0,0.5,5.0,0.0,Male,18.0
95.78822484,8.0,1.0,4.0,1.0,7.0,0.0795,7.0,0.0,7.0,0.0,Male,18.0
81.02041569,6.0,4.0,4.0,1.0,7.0,0.0316,5.0,2.0,7.0,0.0,Male,18.0
75.61053574,1.0,1.0,3.0,1.0,7.0,0.0795,0.0,0.0,6.0,0.0,Male,18.0
23.42262241,1.0,1.0,4.0,1.0,7.0,0.0795,0.0,0.0,7.0,0.0,Male,18.0
87.74086173,1.0,1.0,6.0,1.0,7.0,0.0795,0.0,0.0,9.0,0.0,Male,18.0
94.29536872,1.0,4.0,4.0,1.0,7.0,0.0795,0.0,2.0,7.0,0.0,Male,18.0
91.43711707,8.0,4.0,1.0,1.0,7.0,0.0795,7.0,2.0,4.0,0.0,Male,18.0
71.3714958,2.0,6.0,6.0,1.0,7.0,0.0795,1.0,4.0,9.0,0.0,Male,18.0
57.95910476,1.0,2.0,4.0,1.0,7.0,0.0795,0.0,0.5,7.0,0.0,Male,18.0
89.23253452,1.0,1.0,4.0,1.0,6.0,0.0795,0.0,0.0,7.0,0.0,Male,17.0
57.23154694,5.0,2.0,2.0,2.0,7.0,0.206,4.0,0.5,5.0,1.0,Female,18.0
8.447500337,5.0,7.0,4.0,2.0,7.0,0.1613,4.0,5.0,7.0,1.0,Female,18.0
55.7534678,7.0,4.0,2.0,2.0,6.0,0.1613,6.0,2.0,5.0,1.0,Female,17.0
3.317083177,1.0,4.0,4.0,1.0,6.0,0.0795,0.0,2.0,7.0,0.0,Male,17.0
66.62027906,1.0,1.0,5.0,1.0,6.0,0.0795,0.0,0.0,8.0,0.0,Male,17.0
55.88270128,8.0,4.0,4.0,1.0,7.0,0.0795,7.0,2.0,7.0,0.0,Male,18.0
99.11119377,1.0,7.0,3.0,1.0,7.0,0.0795,0.0,5.0,6.0,0.0,Male,18.0
70.53703586,1.0,1.0,3.0,1.0,7.0,0.1014,0.0,0.0,6.0,0.0,Male,18.0
77.20364961,3.0,7.0,4.0,1.0,6.0,0.0795,2.0,5.0,7.0,0.0,Male,17.0
73.28011132,1.0,3.0,7.0,1.0,7.0,0.0795,0.0,1.0,10.0,0.0,Male,18.0
68.61475199,1.0,1.0,3.0,1.0,7.0,0.0795,0.0,0.0,6.0,0.0,Male,18.0
19.19356657,1.0,1.0,7.0,1.0,7.0,0.0795,0.0,0.0,10.0,0.0,Male,18.0
95.96968872,1.0,2.0,2.0,1.0,6.0,0.0795,0.0,0.5,5.0,0.0,Male,17.0
22.58222028,1.0,1.0,3.0,1.0,7.0,0.0795,0.0,0.0,6.0,0.0,Male,18.0
72.36921722,7.0,2.0,3.0,1.0,7.0,0.0795,6.0,0.5,6.0,0.0,Male,18.0
88.07370655,3.0,3.0,4.0,1.0,7.0,0.0795,2.0,1.0,7.0,0.0,Male,18.0
98.08572513,3.0,5.0,3.0,2.0,7.0,0.1613,2.0,3.0,6.0,1.0,Female,18.0
29.30611454,3.0,7.0,5.0,2.0,7.0,0.1613,2.0,5.0,8.0,1.0,Female,18.0
40.05564445,1.0,5.0,4.0,2.0,7.0,0.1613,0.0,3.0,7.0,1.0,Female,18.0
50.50283383,5.0,1.0,6.0,2.0,7.0,0.1613,4.0,0.0,9.0,1.0,Female,18.0
95.35210358,3.0,1.0,4.0,2.0,7.0,0.1613,2.0,0.0,7.0,1.0,Female,18.0
49.99484438,1.0,3.0,5.0,2.0,7.0,0.1613,0.0,1.0,8.0,1.0,Female,18.0
98.91559123,3.0,2.0,4.0,2.0,6.0,0.1613,2.0,0.5,7.0,1.0,Female,17.0
69.7034191,7.0,1.0,3.0,2.0,7.0,0.1613,6.0,0.0,6.0,1.0,Female,18.0
86.31896631,1.0,7.0,4.0,1.0,6.0,0.0795,0.0,5.0,7.0,0.0,Male,17.0
41.48406277,6.0,1.0,4.0,2.0,4.0,1.5619,5.0,0.0,7.0,1.0,Female,15.0
2.50414683,8.0,4.0,5.0,1.0,5.0,2.1715,7.0,2.0,8.0,0.0,Male,16.0
98.33334624,3.0,3.0,3.0,1.0,5.0,2.0389,2.0,1.0,6.0,0.0,Male,16.0
12.02023078,6.0,3.0,3.0,1.0,5.0,2.1715,5.0,1.0,6.0,0.0,Male,16.0
5.925424048,1.0,2.0,4.0,1.0,4.0,2.1715,0.0,0.5,7.0,0.0,Male,15.0
81.07986622,1.0,1.0,3.0,1.0,4.0,2.1715,0.0,0.0,6.0,0.0,Male,15.0
43.53539984,2.0,5.0,3.0,1.0,4.0,2.1715,1.0,3.0,6.0,0.0,Male,15.0
28.28403955,6.0,2.0,4.0,1.0,4.0,2.1715,5.0,0.5,7.0,0.0,Male,15.0
2.376856943,1.0,5.0,2.0,1.0,5.0,2.1715,0.0,3.0,5.0,0.0,Male,16.0
62.34594798,5.0,2.0,4.0,1.0,5.0,2.1715,4.0,0.5,7.0,0.0,Male,16.0
58.2330153,3.0,2.0,3.0,1.0,5.0,2.1715,2.0,0.5,6.0,0.0,Male,16.0
98.00807952,6.0,1.0,3.0,1.0,4.0,2.1715,5.0,0.0,6.0,0.0,Male,15.0
87.4463047,5.0,4.0,4.0,2.0,5.0,1.4867,4.0,2.0,7.0,1.0,Female,16.0
95.19034603,1.0,3.0,4.0,2.0,5.0,1.5619,0.0,1.0,7.0,1.0,Female,16.0
98.28941691,7.0,2.0,2.0,2.0,4.0,1.4867,6.0,0.5,5.0,1.0,Female,15.0
74.10960037,5.0,4.0,2.0,2.0,4.0,1.4867,4.0,2.0,5.0,1.0,Female,15.0
79.37279924,1.0,4.0,4.0,2.0,5.0,1.5619,0.0,2.0,7.0,1.0,Female,16.0
94.18563779,6.0,3.0,4.0,2.0,5.0,1.4867,5.0,1.0,7.0,1.0,Female,16.0
44.08210307,6.0,7.0,3.0,2.0,5.0,1.5619,5.0,5.0,6.0,1.0,Female,16.0
6.549892023,1.0,2.0,4.0,2.0,4.0,1.5619,0.0,0.5,7.0,1.0,Female,15.0
26.68936925,8.0,2.0,2.0,2.0,5.0,1.5619,7.0,0.5,5.0,1.0,Female,16.0
87.16521278,6.0,5.0,3.0,2.0,5.0,1.5619,5.0,3.0,6.0,1.0,Female,16.0
91.06640478,1.0,2.0,3.0,2.0,4.0,0.3614,0.0,0.5,6.0,1.0,Female,15.0
96.53523261,6.0,4.0,5.0,2.0,5.0,1.5619,5.0,2.0,8.0,1.0,Female,16.0
48.32468565,7.0,4.0,3.0,2.0,5.0,1.5619,6.0,2.0,6.0,1.0,Female,16.0
76.53240342,5.0,2.0,5.0,2.0,4.0,1.5619,4.0,0.5,8.0,1.0,Female,15.0
93.60779165,4.0,2.0,4.0,2.0,5.0,1.5619,3.0,0.5,7.0,1.0,Female,16.0
5.692348991,8.0,2.0,5.0,2.0,5.0,1.2712,7.0,0.5,8.0,1.0,Female,16.0
85.25076927,1.0,7.0,3.0,1.0,6.0,2.7998,0.0,5.0,6.0,0.0,Male,17.0
90.07760085,4.0,4.0,4.0,2.0,6.0,1.5207,3.0,2.0,7.0,1.0,Female,17.0
49.0050896,1.0,6.0,4.0,2.0,6.0,1.3953,0.0,4.0,7.0,1.0,Female,17.0
44.48848749,5.0,2.0,4.0,2.0,6.0,1.5207,4.0,0.5,7.0,1.0,Female,17.0
58.167767,8.0,2.0,4.0,2.0,5.0,1.5207,7.0,0.5,7.0,1.0,Female,16.0
68.33176627,2.0,2.0,5.0,2.0,5.0,1.5207,1.0,0.5,8.0,1.0,Female,16.0
53.56656078,1.0,4.0,4.0,2.0,6.0,1.5207,0.0,2.0,7.0,1.0,Female,17.0
35.20622619,8.0,4.0,3.0,2.0,6.0,1.5207,7.0,2.0,6.0,1.0,Female,17.0
10.130113,2.0,7.0,4.0,2.0,6.0,1.5207,1.0,5.0,7.0,1.0,Female,17.0
73.89402899,5.0,6.0,5.0,2.0,5.0,0.4368,4.0,4.0,8.0,1.0,Female,16.0
87.3464244,2.0,7.0,4.0,2.0,6.0,1.5207,1.0,5.0,7.0,1.0,Female,17.0
43.7908813,7.0,2.0,1.0,2.0,5.0,1.5207,6.0,0.5,4.0,1.0,Female,16.0
98.95719794,8.0,1.0,1.0,2.0,5.0,1.5207,7.0,0.0,4.0,1.0,Female,16.0
50.41309274,7.0,3.0,4.0,2.0,5.0,1.488,6.0,1.0,7.0,1.0,Female,16.0
96.13778319,2.0,7.0,3.0,2.0,6.0,1.5207,1.0,5.0,6.0,1.0,Female,17.0
46.91602522,3.0,2.0,3.0,2.0,6.0,1.5207,2.0,0.5,6.0,1.0,Female,17.0
96.31334391,2.0,6.0,1.0,2.0,6.0,1.5207,1.0,4.0,4.0,1.0,Female,17.0
51.97419472,3.0,4.0,3.0,2.0,6.0,1.488,2.0,2.0,6.0,1.0,Female,17.0
56.52032716,3.0,3.0,2.0,1.0,6.0,3.5296,2.0,1.0,5.0,0.0,Male,17.0
41.98150796,3.0,3.0,6.0,1.0,6.0,2.0626,2.0,1.0,9.0,0.0,Male,17.0
96.073651,8.0,2.0,3.0,1.0,5.0,2.0626,7.0,0.5,6.0,0.0,Male,16.0
20.78050138,1.0,5.0,5.0,1.0,6.0,2.0626,0.0,3.0,8.0,0.0,Male,17.0
80.08049978,2.0,5.0,3.0,1.0,5.0,2.0626,1.0,3.0,6.0,0.0,Male,16.0
97.37670064,1.0,7.0,1.0,1.0,6.0,1.7523,0.0,5.0,4.0,0.0,Male,17.0
92.37266985,3.0,4.0,3.0,1.0,5.0,2.0626,2.0,2.0,6.0,0.0,Male,16.0
51.62074,3.0,3.0,3.0,1.0,5.0,2.0626,2.0,1.0,6.0,0.0,Male,16.0
77.86602504,1.0,5.0,2.0,1.0,5.0,2.0626,0.0,3.0,5.0,0.0,Male,16.0
8.398714422,1.0,3.0,1.0,1.0,6.0,1.6607,0.0,1.0,4.0,0.0,Male,17.0
75.59564792,4.0,3.0,4.0,1.0,5.0,1.6607,3.0,1.0,7.0,0.0,Male,16.0
76.1728684,1.0,1.0,3.0,1.0,7.0,2.7998,0.0,0.0,6.0,0.0,Male,18.0
53.72464598,3.0,4.0,2.0,2.0,7.0,1.7275,2.0,2.0,5.0,1.0,Female,18.0
10.30443836,1.0,3.0,4.0,1.0,7.0,2.7998,0.0,1.0,7.0,0.0,Male,18.0
78.57310447,2.0,2.0,3.0,1.0,7.0,2.7998,1.0,0.5,6.0,0.0,Male,18.0
25.70763057,6.0,4.0,5.0,1.0,7.0,2.7998,5.0,2.0,8.0,0.0,Male,18.0
56.73203128,1.0,3.0,4.0,1.0,7.0,2.7998,0.0,1.0,7.0,0.0,Male,18.0
46.53516307,2.0,4.0,2.0,1.0,7.0,2.305,1.0,2.0,5.0,0.0,Male,18.0
84.03195797,8.0,3.0,5.0,1.0,6.0,2.7222,7.0,1.0,8.0,0.0,Male,17.0
82.22768082,1.0,5.0,4.0,2.0,7.0,1.3522,0.0,3.0,7.0,1.0,Female,18.0
76.82307269,2.0,4.0,2.0,2.0,6.0,1.5701,1.0,2.0,5.0,1.0,Female,17.0
6.655533385,6.0,7.0,3.0,2.0,6.0,1.7275,5.0,5.0,6.0,1.0,Female,17.0
78.75181773,1.0,6.0,4.0,2.0,6.0,1.5701,0.0,4.0,7.0,1.0,Female,17.0
7.324632827,6.0,3.0,4.0,2.0,7.0,1.7275,5.0,1.0,7.0,1.0,Female,18.0
41.76200357,4.0,2.0,5.0,2.0,5.0,1.7275,3.0,0.5,8.0,1.0,Female,16.0
87.36289335,4.0,4.0,3.0,2.0,7.0,1.7275,3.0,2.0,6.0,1.0,Female,18.0
29.36620695,6.0,2.0,3.0,2.0,7.0,1.7275,5.0,0.5,6.0,1.0,Female,18.0
86.27089853,6.0,7.0,4.0,2.0,7.0,1.7275,5.0,5.0,7.0,1.0,Female,18.0
15.02405323,8.0,2.0,1.0,2.0,7.0,1.7275,7.0,0.5,4.0,1.0,Female,18.0
67.33594521,6.0,2.0,3.0,2.0,7.0,1.7275,5.0,0.5,6.0,1.0,Female,18.0
30.67625774,3.0,4.0,3.0,2.0,7.0,1.5701,2.0,2.0,6.0,1.0,Female,18.0
38.18531901,8.0,3.0,3.0,2.0,6.0,1.7275,7.0,1.0,6.0,1.0,Female,17.0
72.47803563,5.0,5.0,2.0,2.0,6.0,1.3527,4.0,3.0,5.0,1.0,Female,17.0
92.38289452,8.0,5.0,6.0,2.0,3.0,1.5369,7.0,3.0,9.0,1.0,Female,14.0
98.50299614,6.0,3.0,6.0,2.0,3.0,1.4843,5.0,1.0,9.0,1.0,Female,14.0
67.67090926,8.0,2.0,3.0,2.0,4.0,1.5369,7.0,0.5,6.0,1.0,Female,15.0
34.59472541,8.0,4.0,4.0,2.0,4.0,1.5369,7.0,2.0,7.0,1.0,Female,15.0
98.04338304,2.0,5.0,4.0,2.0,3.0,1.5369,1.0,3.0,7.0,1.0,Female,14.0
99.84953978,5.0,4.0,6.0,2.0,4.0,1.5369,4.0,2.0,9.0,1.0,Female,15.0
53.41072871,1.0,7.0,4.0,2.0,4.0,1.3053,0.0,5.0,7.0,1.0,Female,15.0
78.86617896,4.0,4.0,6.0,2.0,4.0,1.5369,3.0,2.0,9.0,1.0,Female,15.0
54.04791735,1.0,2.0,3.0,2.0,4.0,1.5369,0.0,0.5,6.0,1.0,Female,15.0
75.92774157,4.0,1.0,4.0,2.0,3.0,1.3053,3.0,0.0,7.0,1.0,Female,14.0
90.06979532,8.0,4.0,3.0,2.0,5.0,1.5369,7.0,2.0,6.0,1.0,Female,16.0
95.88643657,6.0,3.0,5.0,2.0,3.0,1.3053,5.0,1.0,8.0,1.0,Female,14.0
35.43738756,8.0,4.0,4.0,1.0,4.0,0.8019,7.0,2.0,7.0,0.0,Male,15.0
67.85584641,4.0,2.0,3.0,1.0,3.0,0.8019,3.0,0.5,6.0,0.0,Male,14.0
48.21839695,6.0,4.0,4.0,1.0,3.0,0.8019,5.0,2.0,7.0,0.0,Male,14.0
63.79127104,3.0,5.0,4.0,1.0,4.0,0.8019,2.0,3.0,7.0,0.0,Male,15.0
35.49137813,3.0,2.0,4.0,1.0,3.0,0.8019,2.0,0.5,7.0,0.0,Male,14.0
24.20501231,4.0,3.0,6.0,1.0,3.0,0.9494,3.0,1.0,9.0,0.0,Male,14.0
57.42808938,3.0,3.0,4.0,1.0,4.0,0.9494,2.0,1.0,7.0,0.0,Male,15.0
30.29781056,1.0,6.0,3.0,1.0,4.0,0.8019,0.0,4.0,6.0,0.0,Male,15.0
78.01416162,7.0,4.0,5.0,1.0,4.0,0.8019,6.0,2.0,8.0,0.0,Male,15.0
51.94253967,5.0,5.0,3.0,1.0,4.0,0.8019,4.0,3.0,6.0,0.0,Male,15.0
54.93952038,1.0,2.0,6.0,1.0,4.0,0.7584,0.0,0.5,9.0,0.0,Male,15.0
86.15842733,8.0,3.0,5.0,1.0,3.0,0.8019,7.0,1.0,8.0,0.0,Male,14.0
78.58439332,5.0,2.0,6.0,1.0,3.0,0.8019,4.0,0.5,9.0,0.0,Male,14.0
79.81648603,8.0,4.0,4.0,1.0,4.0,0.8019,7.0,2.0,7.0,0.0,Male,15.0
33.0342922,3.0,3.0,3.0,1.0,3.0,0.9494,2.0,1.0,6.0,0.0,Male,14.0
62.47075585,1.0,3.0,5.0,1.0,4.0,0.9494,0.0,1.0,8.0,0.0,Male,15.0
96.15506264,6.0,1.0,4.0,1.0,4.0,0.7584,5.0,0.0,7.0,0.0,Male,15.0
19.66638439,3.0,5.0,4.0,1.0,5.0,0.8411,2.0,3.0,7.0,0.0,Male,16.0
8.680875488,3.0,4.0,4.0,1.0,5.0,1.4393,2.0,2.0,7.0,0.0,Male,16.0
77.19065117,2.0,4.0,1.0,1.0,6.0,0.8411,1.0,2.0,4.0,0.0,Male,17.0
88.18931981,3.0,2.0,3.0,1.0,6.0,0.8411,2.0,0.5,6.0,0.0,Male,17.0
88.60699523,6.0,4.0,3.0,1.0,6.0,0.8411,5.0,2.0,6.0,0.0,Male,17.0
61.77258749,8.0,5.0,3.0,1.0,6.0,0.6772,7.0,3.0,6.0,0.0,Male,17.0
84.50209709,1.0,1.0,3.0,1.0,5.0,0.6772,0.0,0.0,6.0,0.0,Male,16.0
90.63878637,8.0,4.0,3.0,1.0,5.0,0.8411,7.0,2.0,6.0,0.0,Male,16.0
86.77254657,6.0,7.0,2.0,1.0,6.0,0.8411,5.0,5.0,5.0,0.0,Male,17.0
99.41923944,1.0,4.0,3.0,2.0,5.0,2.3167,0.0,2.0,6.0,1.0,Female,16.0
25.61355879,7.0,3.0,3.0,2.0,5.0,2.3167,6.0,1.0,6.0,1.0,Female,16.0
95.53785308,4.0,4.0,2.0,2.0,5.0,2.3167,3.0,2.0,5.0,1.0,Female,16.0
84.51397897,5.0,2.0,4.0,2.0,6.0,2.3167,4.0,0.5,7.0,1.0,Female,17.0
99.029963,2.0,1.0,3.0,1.0,5.0,0.8411,1.0,0.0,6.0,0.0,Male,16.0
53.20245682,1.0,1.0,4.0,1.0,6.0,0.6772,0.0,0.0,7.0,0.0,Male,17.0
67.16680562,6.0,4.0,2.0,1.0,5.0,0.8411,5.0,2.0,5.0,0.0,Male,16.0
82.26307439,1.0,4.0,4.0,1.0,5.0,0.8411,0.0,2.0,7.0,0.0,Male,16.0
83.63868449,3.0,2.0,4.0,1.0,6.0,0.6772,2.0,0.5,7.0,0.0,Male,17.0
36.0477335,3.0,4.0,3.0,1.0,5.0,0.8411,2.0,2.0,6.0,0.0,Male,16.0
43.92795187,2.0,1.0,3.0,2.0,4.0,2.2489,1.0,0.0,6.0,1.0,Female,15.0
9.269721952,2.0,3.0,3.0,2.0,6.0,4.9835,1.0,1.0,6.0,1.0,Female,17.0
98.83957095,1.0,5.0,2.0,2.0,4.0,2.3253,0.0,3.0,5.0,1.0,Female,15.0
3.864754635,8.0,1.0,5.0,2.0,5.0,2.3253,7.0,0.0,8.0,1.0,Female,16.0
10.130113,2.0,1.0,3.0,2.0,6.0,2.3253,1.0,0.0,6.0,1.0,Female,17.0
96.54854112,4.0,4.0,4.0,2.0,4.0,4.9835,3.0,2.0,7.0,1.0,Female,15.0
44.91365764,6.0,4.0,4.0,2.0,6.0,2.3253,5.0,2.0,7.0,1.0,Female,17.0
28.81386159,4.0,2.0,3.0,2.0,5.0,2.1256,3.0,0.5,6.0,1.0,Female,16.0
48.32468565,2.0,4.0,4.0,2.0,5.0,2.3253,1.0,2.0,7.0,1.0,Female,16.0
89.05760213,3.0,5.0,4.0,2.0,5.0,2.3253,2.0,3.0,7.0,1.0,Female,16.0
64.30723303,2.0,2.0,4.0,1.0,5.0,2.1171,1.0,0.5,7.0,0.0,Male,16.0
89.17552609,1.0,5.0,2.0,1.0,4.0,2.1171,0.0,3.0,5.0,0.0,Male,15.0
40.55138048,1.0,2.0,4.0,1.0,4.0,2.0514,0.0,0.5,7.0,0.0,Male,15.0
82.76557777,2.0,4.0,2.0,1.0,5.0,2.2548,1.0,2.0,5.0,0.0,Male,16.0
98.00783883,6.0,7.0,2.0,1.0,6.0,2.2548,5.0,5.0,5.0,0.0,Male,17.0
33.66779009,1.0,5.0,3.0,1.0,5.0,2.1171,0.0,3.0,6.0,0.0,Male,16.0
76.16361312,3.0,5.0,3.0,1.0,5.0,2.2548,2.0,3.0,6.0,0.0,Male,16.0
63.82818629,4.0,2.0,3.0,1.0,3.0,2.0875,3.0,0.5,6.0,0.0,Male,14.0
86.06465377,6.0,4.0,5.0,1.0,3.0,2.0875,5.0,2.0,8.0,0.0,Male,14.0
